timestamp;normalizedWeightSum;particleDiversity;measurementCount
1.05697298049927;7.09637881150349;0.346733668341709;3
2.04691499471664;10.9480470911599;0.42;3
3.07344394922256;8.42307254342108;0.415;3
10.0554829835892;1.86552921313201;0.348739495798319;3
10.0736859440804;13.0491975943555;0.46;3
10.0869429707527;54.8948722563433;0.45360824742268;2
10.102451980114;102.181146462869;0.48989898989899;2
10.1222609877586;129.703026084644;0.485;2
10.156023979187;102.991630796274;0.445;3
12.1365939974785;30.5016959238763;0.48;2
12.151682972908;17.2767334633979;0.45;3
15.0622929930687;5.60022371402662;0.44;3
15.0760009884834;3.52920867410571;0.45;3
15.0977090001106;0.871569950109483;0.283333333333333;3
18.0681629776955;2.84424307578834;0.315217391304348;3
18.0920529961586;14.5553044019765;0.455621301775148;3
20.0555849671364;13.2688321669039;0.408888888888889;2
20.0888339877129;9.07069770415563;0.432432432432432;1
20.104562997818;86.4123153127318;0.402116402116402;2
23.05081397295;182.755880408696;0.412121212121212;1
33.0466189980507;0.68097032676627;0.48;1
34.0516019463539;0.646493355734938;0.485;1
35.138934969902;0.726377221633322;0.495;1
36.0448049902916;1.19642759212662;0.191666666666667;1
37.0467559695244;8.47716224490902;0.21;1
45.0467429757118;37.3268409170837;0.36;1
45.0518119931221;53.6159941989913;0.425;1
45.0575819611549;18.3448527976711;0.435;2
45.0635529756546;2.20965775394623;0.485;2
45.0692759752274;0.589833182900724;0.495;2
45.0822939872742;35.0947070266368;0.320833333333333;2
45.0977789759636;322.530993093888;0.5;2
48.0548279881477;330.142701839666;0.5;2
48.0750339627266;908.562540460497;0.49;3
48.0894749760628;348.364034513147;0.465;1
53.3422449827194;12.3765708196538;0.485;3
53.3532349467278;5.09314495730349;0.48;3
53.3619249463081;1.88193636606938;0.495;3
54.051265001297;1.62054051451518;0.389121338912134;3
55.0546689629555;1.36480678574388;0.435;3
56.0576239824295;1.8318089415232;0.425;3
57.0578169822693;2.43757804321697;0.329166666666667;3
58.0499759912491;5.5499195318478;0.425;3
59.068421959877;8.63355723303602;0.465;3
60.0696759819984;16.6228381326478;0.341666666666667;3
61.0750249624252;29.6374589199673;0.41;3
62.0480849742889;80.833193749105;0.475;2
65.062047958374;75.3991239381305;0.46;2
65.0690369606018;76.7037618289153;0.495;2
65.0757499933243;66.2437441782504;0.455;2
66.0540759563446;66.7439730488257;0.475;2
67.0488629937172;72.5543104212598;0.48;2
68.1140849590302;79.2619676194969;0.48;2
69.0483879446983;93.3025255181224;0.5;2
70.0576779842377;95.2121297961969;0.46;2
78.0535289645195;131.903392268724;0.455;2
78.0582639575005;1091.03350994917;0.51;1
78.062273979187;719.414974601973;0.46;1
78.0663029551506;162.233900670537;0.375;1
78.0704089999199;29.0715481429833;0.235;1
78.0792829990387;6.33635885539687;0.0765027322404372;1
78.0930069684982;280.354677703076;0.474226804123711;1
81.0565409660339;231.4547090235;0.530612244897959;1
81.0821939706802;335.954760529871;0.485207100591716;1
81.0934669971466;393.521088900361;0.518134715025907;1
83.070131957531;0.00224349975320946;0.0402298850574713;2
83.0869209766388;11.0058522966621;0.16751269035533;2
87.0499099493027;311.464187750011;0.475;1
87.0569849610329;256.321746611247;0.445;2
87.0630839467049;32.8484318040839;0.44;2
87.0692499876022;11.2293710944003;0.415;2
87.0754959583282;13.0530753849118;0.46;2
88.0569339990616;10.4059292609534;0.42;2
89.0580369830132;8.88084308106625;0.465;2
90.0521419644356;6.84087703471638;0.44;2
91.2732749581337;8.66642518121079;0.358333333333333;2
92.0486930012703;7.67414874676689;0.43;2
93.0553239583969;7.82145633188757;0.405;2
97.0532580018044;9.69933725419703;0.333333333333333;2
97.0595629811287;11.3813830217462;0.44;2
97.0657429695129;13.0320038158726;0.415;2
97.071769952774;16.5240216520392;0.465;2
98.0588499903679;15.1656580924738;0.435;2
99.0635489821434;14.9094858022112;0.445;2
100.0604839921;14.6199604616911;0.42;2
101.057281970978;19.3981593980526;0.475;3
103.085884988308;11.7285673829091;0.455;3
103.09366196394;4.15145970527741;0.43;3
104.084868967533;1.00978401977935;0.45;3
