proximityRef;timestamp;rssi;accuracy;proximity
2.0;18:06:27;-79;2.94354868920247;Far
2.0;18:06:28;-82;3.21596618363108;Far
2.0;18:06:29;-80;3.42801413891068;Far
2.0;18:06:30;-79;3.59577751719325;Far
2.0;18:06:31;-79;3.74912669009806;Far
2.0;18:06:32;-81;3.94557335706349;Far
2.0;18:06:33;-75;3.91047300471554;Far
2.0;18:06:34;-75;3.88046067175373;Far
2.0;18:06:35;-81;4.05119970971404;Far
2.0;18:06:36;-78;4.12934082058829;Far
2.0;18:06:37;-77;4.16566937667962;Far
2.0;18:06:38;-80;4.29383887568159;Far
2.0;18:06:39;-72;4.06453619711606;Far
2.0;18:06:40;-67;3.51168327853435;Far
2.0;18:06:41;-66;3.04875932537958;Far
2.0;18:06:42;-76;3.10600197533252;Far
2.0;18:06:43;-68;2.8731015111603;Far
2.0;18:06:44;-68;2.68552328759836;Far
2.0;18:06:45;-66;2.44054016074676;Far
2.0;18:06:46;-66;2.24776276139498;Far
2.0;18:06:47;-66;2.09174259957266;Far
2.0;18:06:48;-66;1.96303734421373;Near
2.0;18:06:49;-66;1.85509393581505;Near
2.0;18:06:50;-67;1.79093914664181;Near
2.0;18:06:51;-67;1.73451031702115;Near
2.0;18:06:52;-66;1.65931661990551;Near
2.0;18:06:53;-66;1.59464993439048;Near
2.0;18:06:54;-66;1.53870782696717;Near
2.0;18:06:55;-66;1.49011277636979;Near
2.0;18:06:56;-67;1.46884932383951;Near
2.0;18:06:57;-67;1.44976382033653;Near
2.0;18:06:58;-67;1.43266095383667;Near
2.0;18:06:59;-67;1.41735734476345;Near
2.0;18:07:00;-67;1.40367754583767;Near
2.0;18:07:01;-67;1.39146047623804;Near
2.0;18:07:02;-66;1.36029640598165;Near
2.0;18:07:03;-66;1.33321917244513;Near
2.0;18:07:04;-67;1.3287549392287;Near
2.0;18:07:05;-67;1.32474835118269;Near
2.0;18:07:06;-66;1.30194783125972;Near
2.0;18:07:07;-74;1.38893755536148;Near
2.0;18:07:08;-71;1.44350819335784;Near
2.0;18:07:09;-77;1.55719215520005;Near
2.0;18:07:10;-78;1.68148218586342;Near
2.0;18:07:11;-78;1.80888243292738;Near
2.0;18:07:12;-78;1.93824042517163;Far
2.0;18:07:13;-78;2.06846731061876;Far
2.0;18:07:14;-79;2.20956064320692;Far
2.0;18:07:15;-78;2.33923670409351;Far
2.0;18:07:16;-78;2.46732307411942;Far
2.0;18:07:17;-78;2.59322430408031;Far
2.0;18:07:18;-78;2.71642139331016;Far
2.0;18:07:19;-66;2.42237531303903;Far
2.0;18:07:20;-73;2.44976470623428;Far
2.0;18:07:21;-79;2.5802534269045;Far
2.0;18:07:22;-80;2.7232182685764;Far
2.0;18:07:23;-78;2.83762460629212;Far
2.0;18:07:24;-78;2.94960572541293;Far
2.0;18:07:25;-79;3.07604189178249;Far
2.0;18:07:26;-79;3.20030267781852;Far
