proximityRef;timestamp;rssi;accuracy;proximity
25.0;17:57:20;-63;0.880987254448644;Near
25.0;17:57:21;-63;0.865690483278607;Near
25.0;17:57:22;-63;0.852671757424461;Near
25.0;17:57:23;-63;0.841573449265967;Near
25.0;17:57:24;-63;0.832085573938944;Near
25.0;17:57:25;-74;0.921862572973402;Near
25.0;17:57:26;-74;1.01644882839536;Near
25.0;17:57:27;-75;1.12036945663689;Near
25.0;17:57:28;-74;1.22007934012493;Near
25.0;17:57:29;-69;1.26192025749631;Near
25.0;17:57:30;-67;1.26542524087177;Far
25.0;17:57:31;-74;1.36243574995708;Far
25.0;17:57:32;-74;1.45890353027473;Far
25.0;17:57:33;-73;1.54227825950928;Far
25.0;17:57:34;-74;1.63533135783597;Far
25.0;17:57:35;-74;1.72585534938966;Far
25.0;17:57:36;-73;1.79834667235698;Far
25.0;17:57:37;-74;1.88265789904487;Far
25.0;17:57:38;-73;1.94663494655803;Far
25.0;17:57:39;-74;2.02415341652313;Far
25.0;17:57:40;-68;1.95191858760674;Far
25.0;17:57:41;-62;1.65449119300744;Far
25.0;17:57:42;-57;1.22716019994337;Far
25.0;17:57:43;-74;1.30698092238875;Far
25.0;17:57:44;-74;1.38985445256397;Far
25.0;17:57:45;-74;1.47464027029753;Far
25.0;17:57:46;-74;1.56014350445839;Far
25.0;17:57:47;-74;1.64539074738467;Far
25.0;17:57:48;-74;1.72955656258544;Far
25.0;17:57:49;-74;1.81194898272183;Far
25.0;17:57:50;-75;1.90554070974133;Far
25.0;17:57:51;-77;2.02202196527797;Far
25.0;17:57:52;-68;1.95119630517789;Far
25.0;17:57:53;-75;2.03989501476719;Far
25.0;17:57:54;-66;1.89811826398202;Far
25.0;17:57:55;-67;1.81825133590345;Far
25.0;17:57:56;-74;1.89344965844747;Far
25.0;17:57:57;-74;1.96699562356504;Far
25.0;17:57:58;-76;2.06620966588617;Far
25.0;17:57:59;-75;2.15012320096162;Far
25.0;17:58:00;-74;2.21449408564248;Far
25.0;17:58:01;-76;2.30947558280288;Far
25.0;17:58:02;-76;2.40220094689092;Far
25.0;17:58:03;-77;2.50830548079595;Far
25.0;17:58:04;-65;2.21888362830168;Far
25.0;17:58:05;-61;1.7997159009523;Far
25.0;17:58:06;-61;1.53128286495157;Far
25.0;17:58:07;-61;1.3433655626458;Far
25.0;17:58:08;-61;1.20387042554127;Near
25.0;17:58:09;-62;1.12013145975816;Near
25.0;17:58:10;-63;1.07147598412266;Near
25.0;17:58:11;-76;1.16193172315978;Near
25.0;17:58:12;-75;1.25321109225504;Near
25.0;17:58:13;-76;1.35496290678701;Far
25.0;17:58:14;-74;1.44422559819539;Far
25.0;17:58:15;-72;1.51077547991216;Far
25.0;17:58:16;-74;1.59953247664317;Far
25.0;17:58:17;-76;1.70858577437798;Far
25.0;17:58:18;-76;1.81783983403045;Far
25.0;17:58:19;-76;1.92632354579624;Far
