timestamp;norm;avgnorm;state
0.428820013999939;0.0230900484843748;0.000461800969687497;0
0.459628999233246;0.129394279648959;0.00304968656266667;0
0.473204016685486;0.126535255438734;0.00558039167144135;0
0.498730003833771;0.115119164561157;0.00788277496266449;0
0.511721968650818;0.100262977810581;0.0098880345188761;0
0.53857296705246;0.0636333863682862;0.0111607022462418;0
0.549506008625031;0.0514585007390202;0.0121898722610222;0
0.571796000003815;0.0552411862324763;0.0132946959856718;0
0.594299018383026;0.0580073996340059;0.0144548439783519;0
0.615846991539001;0.0749749725624626;0.0159543434296011;0
0.638105988502502;0.0794953470798851;0.0175442503711988;0
0.660921990871429;0.0757805232758307;0.0190598608367154;0
0.682192981243134;0.0733503296010974;0.0205268674287374;0
0.705209970474243;0.0638017162313395;0.0218029017533642;0
0.726218998432159;0.0682653264114152;0.0231682082815925;0
0.760079979896545;0.0646216047605362;0.0244606403768032;0
0.77020400762558;0.0642406797211137;0.0257454539712255;0
0.792464971542358;0.0521215898735425;0.0267878857686963;0
0.81446498632431;0.0425463998609315;0.027638813765915;0
0.847106993198395;0.0300368724707985;0.0282395512153309;0
0.857847988605499;0.0233755810170231;0.0287070628356714;0
0.880248963832855;0.0273270707860279;0.0292536042513919;0
0.902440011501312;0.0290729936041941;0.0298350641234758;0
0.924068987369537;0.0349759923692131;0.0305345839708601;0
0.958189010620117;0.0397191664730159;0.0313289673003204;0
0.96758496761322;0.0315621379988513;0.0319602100602974;0
0.990217983722687;0.0284681551752315;0.0325295731638021;0
1.012619972229;0.0283980928524737;0.0330975350208515;0
1.04545301198959;0.0314883003424931;0.0337273010277014;0
1.05642598867416;0.0326866734281401;0.0343810344962642;0
1.07886797189713;0.0265861498548566;0.0349127574933613;0
1.11261200904846;0.0215871377792358;0.035344500248946;0
1.12280601263046;0.0157787850415476;0.035660075949777;0
1.15395396947861;0.0120621543206866;0.0359013190361907;0
1.16716599464417;0.0184161456837863;0.0362696419498665;0
1.18822300434113;0.0171913884631689;0.0366134697191298;0
1.21023601293564;0.0132737659379833;0.0368789450378895;0
1.23218500614166;0.0145977826339034;0.0371709006905676;0
1.26503700017929;0.0145924560379068;0.0374627498113257;0
1.27689898014069;0.0123850583861151;0.037710450979048;0
1.29861497879028;0.0153229629105751;0.0380169102372595;0
1.32071197032928;0.0173004748686832;0.0383629197346332;0
1.35358500480652;0.0257669330262765;0.0388782583951587;0
1.3644939661026;0.0163201360541746;0.0392046611162422;0
1.38625699281693;0.00794843648395394;0.0393636298459213;0
1.40874201059341;0.00609614644455833;0.0394855527748124;0
1.43144899606705;0.0105595489673428;0.0396967437541593;0
1.45290797948837;0.00627907236675093;0.0398223252014943;0
1.47508901357651;0.0119183641603939;0.0400606924847022;0
1.49722796678543;0.0117440453249097;0.0402955733912004;0
1.53062796592712;0.00926484088188345;0.0400190692391506;0
1.54132097959518;0.011861634094646;0.0376684163280643;0
1.562873005867;0.0244914649349129;0.0356275405179879;0
1.58435899019241;0.0243943920220191;0.0338130450672051;0
1.6071349978447;0.018271785457685;0.0321732212201472;0
1.62875998020172;0.00641824564140259;0.0310289184056095;0
1.66045099496841;0.00655363688113433;0.0301308211284518;0
1.67366600036621;0.001850684991053;0.0290630111036234;0
1.69533401727676;0.0123236736057558;0.0281493365830584;0
1.71737599372864;0.0110227222790963;0.026870291577391;0
1.73895198106766;0.0136232791937578;0.0255528502196685;0
1.77212101221085;0.00525624276833454;0.0241423646095186;0
1.78242897987366;0.0101884171006599;0.0228791263595098;0
1.80502200126648;0.0160168692047234;0.0219234294189775;0
1.82811999320984;0.0144712188309215;0.0208475472673676;0
1.85943299531937;0.0146663165395738;0.0198484415029484;0
1.87128400802612;0.0105145114220239;0.0187739181369666;0
1.89423400163651;0.0111004981766704;0.0179534963030291;0
1.91510897874832;0.0119229826950712;0.0173410279597119;0
1.93724596500397;0.0155972765350376;0.0170522360409967;0
1.95889097452164;0.0190773575624472;0.0169662715719052;0
1.98096996545792;0.0161148928266599;0.0167420280127178;0
2.00298798084259;0.0228947083709046;0.0166184623080521;0
2.02513700723648;0.0226442250799734;0.0163718269622673;0
2.04704999923706;0.0329297662713985;0.0162360389582349;0
2.08059996366501;0.0363381278660141;0.0163315587555782;0
2.09137600660324;0.0453200953124146;0.0166685975583218;0
2.11385101079941;0.0482978462513017;0.0170665926262984;0
2.1462590098381;0.0605866529235304;0.0176485596779191;0
2.16699200868607;0.0359087090609518;0.0177130003905754;0
2.17983096837997;0.0292501679912553;0.0177662807533033;0
2.20156097412109;0.0336465388702485;0.0180074687751236;0
2.22360199689865;0.0248801438547789;0.0181894959513882;0
2.24628400802612;0.0388304241590372;0.0187248613481552;0
2.26694297790527;0.0408650932737038;0.0191738402999536;0
2.28969299793243;0.0217073506813188;0.0192641595443166;0
2.31158399581909;0.0286959735009787;0.0195726036955765;0
2.33334600925446;0.0420843968127579;0.0201223359791536;0
2.3558269739151;0.0131216664458078;0.0200929201873116;0
2.37703400850296;0.0201001150184308;0.0202472213199579;0
2.41361200809479;0.0236669937352951;0.0204141019364523;0
2.44326400756836;0.0171091270710382;0.0204102749804994;0
2.47057801485062;0.0234386857354753;0.0203637100346834;0
2.49637097120285;0.033703047944186;0.0207113682724836;0
2.51322495937347;0.0295667739338971;0.0211437350214825;0
2.52951198816299;0.0332962644527235;0.0216877373816458;0
2.5445219874382;0.0401352663842282;0.0222792517299835;0
2.57164597511292;0.0654772001403705;0.0234632142854559;0
2.59511697292328;0.0584802018609172;0.0243944510394663;0
2.61095899343491;0.0436008053754027;0.0250315862404762;0
2.62967097759247;0.0492753771454271;0.0258317969657471;0
2.64933097362518;0.0471120566884985;0.0265368054176241;0
2.67149096727371;0.0336835626210371;0.0267206473713466;0
2.69325697422028;0.0301021690051579;0.0268348029110094;0
2.71559798717499;0.0302253852525257;0.0270738749069062;0
2.73734200000763;0.0358683513440538;0.0276628770209592;0
2.75913697481155;0.0717314877191696;0.0289664340377199;0
2.78079801797867;0.0734710839408428;0.0303988420167157;0
2.80200999975204;0.0715881248826345;0.0315841310422533;0
2.82299000024796;0.0600317718228904;0.0325643120331292;0
2.84890401363373;0.0506425301569274;0.0333046970523926;0
2.86857801675797;0.0584106229850019;0.0343677846567259;0
2.89519000053406;0.0626484153900653;0.035416984622514;0
2.9057109951973;0.0771271849002639;0.0366391909364248;0
2.92856997251511;0.0900774816295433;0.0381513161923973;0
2.96128898859024;0.0947266214952421;0.0397525222915106;0
2.98175597190857;0.104425783748887;0.0416307477380479;0
2.99399799108505;0.119364032582254;0.0437960184261596;0
3.01631301641464;0.138734543965251;0.0463322496515632;0
3.03829097747803;0.141232134690807;0.0488449468146786;0
3.0603209733963;0.145841614545017;0.05138023195433;0
3.09347200393677;0.149149042168211;0.054040914941161;0
3.10434299707413;0.149748703413033;0.0565779948420036;0
