timestamp;x;y;z
0.341939985752106;0.00494285626336932;0.00489062024280429;-0.0292088948190212
0.396463990211487;-0.00231337687000632;0.00485036196187139;-0.00741838663816452
0.451445996761322;0.00712259206920862;0.00804653484374285;-0.0257476754486561
0.5086669921875;0.0036094265524298;0.0131619926542044;-0.00326157151721418
0.561442017555237;0.00278684590011835;0.0074705514125526;-0.00340143893845379
0.615289986133575;0.00373679492622614;0.0105995666235685;-0.00460934871807694
0.671406984329224;0.00249411561526358;0.00870149303227663;-0.00190545443911105
0.726319015026093;0.00206010090187192;0.0017142309807241;-0.00464168796315789
0.781767010688782;-0.00421602884307504;0.00241031683981419;-0.00971976388245821
0.836659014225006;0.00411830516532063;0.00252103665843606;0.00459954282268882
0.891758024692535;-0.0207494478672743;-0.0112279364839196;0.0240644160658121
0.945658028125763;0.0136038064956665;-0.0121683152392507;-0.0365447886288166
1.00167602300644;-0.00867461413145065;-0.0306329969316721;0.0264778882265091
1.05733400583267;-0.0168973952531815;-0.0315514244139194;-0.0144907450303435
1.11188101768494;-0.00630955072119832;-0.0205961614847183;-0.00663307867944241
1.16734200716019;0.00207555806264281;-0.0162650570273399;0.017996383830905
1.22397303581238;0.00570246623829007;-0.0261276345700026;0.027533819898963
1.27886402606964;0.00775970984250307;-0.0501813255250454;0.020347947254777
1.33210998773575;0.00928470864892006;-0.0923807248473167;0.0909681394696236
1.38960999250412;0.00849206186830997;-0.0868661850690842;0.000696646806318313
1.44402199983597;0.0107615292072296;-0.0915161743760109;-0.0591114908456802
1.49951899051666;-0.00959265138953924;-0.125475883483887;-0.0257407370954752
1.55404698848724;-0.00916957203298807;-0.13424451649189;0.0610171817243099
1.60964602231979;0.0496093295514584;-0.135300189256668;0.0787013471126556
1.66348099708557;0.0473256222903728;-0.119634464383125;0.0844641625881195
1.71937501430511;0.0395306013524532;-0.118200071156025;0.0518164671957493
1.77413803339005;0.0458602569997311;-0.109676569700241;-0.00968054868280888
1.82950299978256;0.0301012583076954;-0.113773353397846;-0.036456361413002
1.88380801677704;-0.0158232152462006;-0.121211051940918;-0.10152917355299
1.93831598758698;0.010048164986074;-0.119483977556229;-0.193103119730949
1.99247097969055;0.0428544208407402;-0.0779980272054672;-0.318266898393631
2.04656499624252;-0.00381578039377928;0.00156913592945784;-0.07371886074543
2.1027489900589;-0.0808736085891724;0.133799210190773;0.199697613716125
2.15791201591492;-0.0816379338502884;0.162464365363121;0.0358802899718285
2.21237301826477;0.00334231043234468;0.128795772790909;0.210080906748772
2.26830798387527;0.0436840727925301;0.0629214495420456;0.0803050175309181
2.3231880068779;-0.0355836749076843;-0.00651416648179293;0.148171603679657
2.37780600786209;-0.0570140331983566;-0.059378370642662;0.0996501892805099
2.43321800231934;0.00291625410318375;-0.0905815288424492;0.0228195860981941
2.48907297849655;0.0718101561069489;-0.130997657775879;-0.0552233718335629
2.5440000295639;-0.0493386052548885;-0.105822943150997;-0.21950975060463
2.59829598665237;0.019502067938447;-0.0425339266657829;-0.182787850499153
2.65242201089859;0.0744823887944221;0.128634005784988;-0.475316882133484
2.70805102586746;-0.00512957246974111;0.209021106362343;0.402657508850098
