proximityRef;timestamp;rssi;accuracy;proximity
25.0;16:50:52;-83;10.5587690771073;Far
25.0;16:50:53;-83;10.5236503187893;Far
25.0;16:50:54;-83;10.4918750428986;Far
25.0;16:50:55;-84;10.537322036965;Far
25.0;16:50:56;-84;10.5896191065902;Far
25.0;16:50:57;-85;10.7400834400458;Far
25.0;16:50:58;-85;10.8978741142346;Far
25.0;16:50:59;-86;11.1641413413866;Far
25.0;16:51:00;-85;11.3061215094161;Far
25.0;16:51:01;-87;11.6420209720878;Far
25.0;16:51:02;-88;12.0368358351281;Far
25.0;16:51:03;-88;12.3989935285237;Far
25.0;16:51:04;-86;12.5456556509263;Far
25.0;16:51:05;-88;12.8553133234263;Far
25.0;16:51:06;-87;13.0579824129215;Far
25.0;16:51:07;-87;13.2436831802488;Far
25.0;16:51:08;-86;13.3241587981519;Far
25.0;16:51:09;-87;13.4852843854624;Far
25.0;16:51:10;-88;13.7116734058897;Far
25.0;16:51:11;-88;13.9245430202838;Far
25.0;16:51:12;-88;14.1250790874989;Far
25.0;16:51:13;-89;14.3820393846128;Far
25.0;16:51:14;-89;14.6271800622999;Far
25.0;16:51:15;-85;14.5326418218515;Far
25.0;16:51:16;-86;14.5395353841577;Far
25.0;16:51:17;-88;14.699805982029;Far
25.0;16:51:18;-88;14.8525214691302;Far
25.0;16:51:19;-88;14.9981761246004;Far
25.0;16:51:20;-88;15.1372665549362;Far
25.0;16:51:21;-88;15.2701830341971;Far
25.0;16:51:22;-88;15.3973563987853;Far
25.0;16:51:23;-88;15.5191179754793;Far
25.0;16:51:24;-82;15.0463585831667;Far
25.0;16:51:25;-82;14.624920624009;Far
25.0;16:51:26;-83;14.3585753218475;Far
25.0;16:51:27;-83;14.1144195062763;Far
25.0;16:51:28;-86;14.1357576946462;Far
25.0;16:51:29;-88;14.2772909372835;Far
25.0;16:51:30;-88;14.4148259656998;Far
25.0;16:51:31;-88;14.5484616963784;Far
25.0;16:51:32;-87;14.6195254883041;Far
25.0;16:51:33;-87;14.6880484457317;Far
25.0;16:51:34;-88;14.8130669834676;Far
25.0;16:51:35;-89;14.9873577907543;Far
25.0;16:51:36;-85;14.8989952032802;Far
25.0;16:51:37;-85;14.8153881080273;Far
25.0;16:51:38;-85;14.7361746928889;Far
25.0;16:51:39;-86;14.7340511798877;Far
25.0;16:51:40;-85;14.6593652009965;Far
25.0;16:51:41;-85;14.5884107470837;Far
25.0;16:51:42;-87;14.6543825470638;Far
25.0;16:51:43;-90;14.8678721188815;Far
25.0;16:51:44;-88;14.9830060883789;Far
25.0;16:51:45;-87;15.0373295404662;Far
25.0;16:51:46;-87;15.089901636407;Far
25.0;16:51:47;-89;15.2508424734003;Far
25.0;16:51:48;-85;15.154657997474;Far
25.0;16:51:49;-85;15.0632884480488;Far
25.0;16:51:50;-85;14.9763979964681;Far
25.0;16:51:51;-85;14.893690561406;Far
