proximityRef;timestamp;rssi;accuracy;proximity
10.0;16:45:59;-89;12.5879532386443;Far
10.0;16:46:00;-91;13.0286413487578;Far
10.0;16:46:01;-85;13.0218693549397;Far
10.0;16:46:02;-85;13.0157342251751;Far
10.0;16:46:03;-87;13.1759455284245;Far
10.0;16:46:04;-87;13.3261093692122;Far
10.0;16:46:05;-88;13.5354920546479;Far
10.0;16:46:06;-90;13.8492876063407;Far
10.0;16:46:07;-90;14.1527229664506;Far
10.0;16:46:08;-89;14.3905409867072;Far
10.0;16:46:09;-88;14.5555537455281;Far
10.0;16:46:10;-87;14.641446331722;Far
10.0;16:46:11;-87;14.7226405231583;Far
10.0;16:46:12;-86;14.7206600526204;Far
10.0;16:46:13;-87;14.7962310276231;Far
10.0;16:46:14;-87;14.8680078056743;Far
10.0;16:46:15;-87;14.9362969645517;Far
10.0;16:46:16;-88;15.0687673877116;Far
10.0;16:46:17;-90;15.3093236245206;Far
10.0;16:46:18;-93;15.6719951541189;Far
10.0;16:46:19;-92;15.9929292901308;Far
10.0;16:46:20;-92;16.3095104892416;Far
10.0;16:46:21;-92;16.6216596772002;Far
10.0;16:46:22;-89;16.7684371844603;Far
10.0;16:46:23;-89;16.9103664520252;Far
10.0;16:46:24;-89;17.0476415108799;Far
10.0;16:46:25;-88;17.1114934340697;Far
10.0;16:46:26;-90;17.3025475121632;Far
10.0;16:46:27;-90;17.4888232456264;Far
10.0;16:46:28;-89;17.6080488616133;Far
10.0;16:46:29;-91;17.841589556268;Far
10.0;16:46:30;-89;17.9505971835086;Far
10.0;16:46:31;-90;18.1199960337776;Far
10.0;16:46:32;-93;18.5918678372881;Far
10.0;16:46:33;-92;19.1450831573924;Far
10.0;16:46:34;-90;19.5174490689998;Far
10.0;16:46:35;-88;19.6198292449466;Far
10.0;16:46:36;-89;19.6510203184028;Far
10.0;16:46:37;-90;19.8113766123506;Far
10.0;16:46:38;-90;20.0226314215586;Far
10.0;16:46:39;-90;20.2214396999067;Far
10.0;16:46:40;-90;20.4088650416769;Far
10.0;16:46:41;-90;20.58584174486;Far
10.0;16:46:42;-91;20.7259466082508;Far
10.0;16:46:43;-92;20.9142175629744;Far
10.0;16:46:44;-90;20.9945870724435;Far
10.0;16:46:45;-88;20.9352616599766;Far
10.0;16:46:46;-87;20.7947826088524;Far
10.0;16:46:47;-88;20.6113450246345;Far
10.0;16:46:48;-88;20.5203816174876;Far
10.0;16:46:49;-87;20.3615903066202;Far
10.0;16:46:50;-87;20.1434540595423;Far
10.0;16:46:51;-86;19.8649023759284;Far
10.0;16:46:52;-86;19.5354352600006;Far
10.0;16:46:53;-87;19.3067579337289;Far
10.0;16:46:54;-88;19.2278185760802;Far
10.0;16:46:55;-89;19.2694054284408;Far
10.0;16:46:56;-88;19.3088975846475;Far
10.0;16:46:57;-88;19.3005589467609;Far
10.0;16:46:58;-91;19.441315313728;Far
