proximityRef;timestamp;rssi;accuracy;proximity
4.0;16:35:42;-72;2.79570140067858;Near
4.0;16:35:43;-72;2.71705866087701;Near
4.0;16:35:44;-74;2.80049677882241;Near
4.0;16:35:45;-73;2.79661807524448;Near
4.0;16:35:46;-73;2.79355013498354;Far
4.0;16:35:47;-73;2.79113859671391;Far
4.0;16:35:48;-73;2.78938150308349;Far
4.0;16:35:49;-73;2.78811565672855;Far
4.0;16:35:50;-73;2.78719090625517;Far
4.0;16:35:51;-73;2.7865012580666;Far
4.0;16:35:52;-73;2.78597159820524;Far
4.0;16:35:53;-73;2.78555093263864;Far
4.0;16:35:54;-73;2.78520772222692;Far
4.0;16:35:55;-73;2.78492186180278;Far
4.0;16:35:56;-73;2.78467976408927;Far
4.0;16:35:57;-73;2.78447156127975;Far
4.0;16:35:58;-73;2.78429078645615;Far
4.0;16:35:59;-73;2.78413217304091;Far
4.0;16:36:00;-73;2.78399198304649;Far
4.0;16:36:01;-74;2.81332992224832;Far
4.0;16:36:02;-74;2.84007761574514;Far
4.0;16:36:03;-74;2.86453742728455;Far
4.0;16:36:04;-74;2.88697061457976;Far
4.0;16:36:05;-74;2.90757093573756;Far
4.0;16:36:06;-74;2.92651675284707;Far
4.0;16:36:07;-74;2.94396374305094;Far
4.0;16:36:08;-74;2.96004931891781;Far
4.0;16:36:09;-73;2.94539124132157;Far
4.0;16:36:10;-73;2.93210441167365;Far
4.0;16:36:11;-73;2.92002543652144;Far
4.0;16:36:12;-73;2.90901065358011;Far
4.0;16:36:13;-73;2.8989523021199;Far
4.0;16:36:14;-73;2.88975185572762;Far
4.0;16:36:15;-73;2.88132334497877;Far
4.0;16:36:16;-72;2.84322531523364;Far
4.0;16:36:17;-70;2.73954842245944;Far
4.0;16:36:18;-70;2.65002465371419;Far
4.0;16:36:19;-71;2.60436694723378;Far
4.0;16:36:20;-71;2.56337085137473;Far
4.0;16:36:21;-71;2.52645221008752;Near
4.0;16:36:22;-71;2.49312338150571;Near
4.0;16:36:23;-76;2.57111215087703;Near
4.0;16:36:24;-71;2.53287229547569;Near
4.0;16:36:25;-73;2.55079731738094;Near
4.0;16:36:26;-75;2.61022318631382;Near
4.0;16:36:27;-75;2.66754285318262;Far
4.0;16:36:28;-75;2.72255846724554;Far
4.0;16:36:29;-73;2.72715690074122;Far
4.0;16:36:30;-75;2.77944614581123;Far
4.0;16:36:31;-74;2.80585458627638;Far
4.0;16:36:32;-73;2.80403564120624;Far
4.0;16:36:33;-73;2.80236552927384;Far
4.0;16:36:34;-73;2.80082901988757;Far
4.0;16:36:35;-73;2.79941527518043;Far
4.0;16:36:36;-74;2.82429757121118;Far
4.0;16:36:37;-74;2.8476160620012;Far
4.0;16:36:38;-74;2.86944111659778;Far
4.0;16:36:39;-74;2.8898441294725;Far
4.0;16:36:40;-74;2.90889729609825;Far
4.0;16:36:41;-70;2.79559378188548;Far
