proximityRef;timestamp;rssi;accuracy;proximity
15.0;16:47:38;-83;13.4083719418066;Far
15.0;16:47:39;-83;13.0060877911389;Far
15.0;16:47:40;-83;12.6794066680957;Far
15.0;16:47:41;-83;12.4115997176235;Far
15.0;16:47:42;-83;12.1889785590662;Far
15.0;16:47:43;-84;12.1259646019082;Far
15.0;16:47:44;-84;12.0708903257588;Far
15.0;16:47:45;-84;12.0223076802432;Far
15.0;16:47:46;-85;12.0743663707756;Far
15.0;16:47:47;-84;12.029322863622;Far
15.0;16:47:48;-85;12.0772662791741;Far
15.0;16:47:49;-85;12.1213199765818;Far
15.0;16:47:50;-85;12.1619438425008;Far
15.0;16:47:51;-87;12.3384889724587;Far
15.0;16:47:52;-86;12.4404948106527;Far
15.0;16:47:53;-86;12.5364160325654;Far
15.0;16:47:54;-85;12.5544951955585;Far
15.0;16:47:55;-85;12.5713690253512;Far
15.0;16:47:56;-85;12.5871649295511;Far
15.0;16:47:57;-85;12.6019805369624;Far
15.0;16:47:58;-85;12.6159049862665;Far
15.0;16:47:59;-85;12.6290167366068;Far
15.0;16:48:00;-84;12.5673479059241;Far
15.0;16:48:01;-84;12.5097295995153;Far
15.0;16:48:02;-84;12.4557837615444;Far
15.0;16:48:03;-84;12.4051549569262;Far
15.0;16:48:04;-84;12.3575661355393;Far
15.0;16:48:05;-84;12.312732794785;Far
15.0;16:48:06;-83;12.1961942047513;Far
15.0;16:48:07;-83;12.0873675328741;Far
15.0;16:48:08;-85;12.1190073635879;Far
15.0;16:48:09;-85;12.1493132642984;Far
15.0;16:48:10;-85;12.1783647757011;Far
15.0;16:48:11;-85;12.2062197354448;Far
15.0;16:48:12;-85;12.2329381378642;Far
15.0;16:48:13;-85;12.2585734546069;Far
15.0;16:48:14;-85;12.2831769551779;Far
15.0;16:48:15;-85;12.3068013146996;Far
15.0;16:48:16;-86;12.3849001904571;Far
15.0;16:48:17;-86;12.4605961948683;Far
15.0;16:48:18;-86;12.5339290614009;Far
15.0;16:48:19;-86;12.6049591917671;Far
15.0;16:48:20;-86;12.6737472898681;Far
15.0;16:48:21;-86;12.7403522270252;Far
15.0;16:48:22;-85;12.746946663377;Far
15.0;16:48:23;-85;12.7532737708029;Far
15.0;16:48:24;-86;12.8169664177706;Far
15.0;16:48:25;-85;12.8206601103607;Far
15.0;16:48:26;-84;12.7590846235211;Far
15.0;16:48:27;-85;12.7648933385524;Far
15.0;16:48:28;-85;12.7704757277314;Far
15.0;16:48:29;-85;12.7758409577189;Far
15.0;16:48:30;-85;12.7809991022676;Far
15.0;16:48:31;-85;12.7859594023108;Far
15.0;16:48:32;-85;12.7907286530421;Far
15.0;16:48:33;-85;12.7953172708329;Far
15.0;16:48:34;-85;12.7997320742063;Far
15.0;16:48:35;-85;12.8039795647073;Far
15.0;16:48:36;-85;12.8080669961427;Far
15.0;16:48:37;-85;12.8120007905183;Far
