proximityRef;timestamp;rssi;accuracy;proximity
20.0;16:49:14;-90;19.7279617619301;Far
20.0;16:49:15;-90;20.0375564714134;Far
20.0;16:49:16;-90;20.3373398913455;Far
20.0;16:49:17;-90;20.6251064634579;Far
20.0;16:49:18;-90;20.8994384679475;Far
20.0;16:49:19;-90;21.150825161122;Far
20.0;16:49:20;-90;21.3768903388898;Far
20.0;16:49:21;-93;22.0343441926814;Far
20.0;16:49:22;-92;22.5087928675769;Far
20.0;16:49:23;-89;22.442805533398;Far
20.0;16:49:24;-89;22.3846314357629;Far
20.0;16:49:25;-90;22.4991584762234;Far
20.0;16:49:26;-90;22.6031122842635;Far
20.0;16:49:27;-90;22.697929561341;Far
20.0;16:49:28;-91;22.918644144161;Far
20.0;16:49:29;-92;23.2407301321082;Far
20.0;16:49:30;-91;23.428427799482;Far
20.0;16:49:31;-91;23.6039132616695;Far
20.0;16:49:32;-91;23.768383293765;Far
20.0;16:49:33;-90;23.7992078170364;Far
20.0;16:49:34;-90;23.8279343422948;Far
20.0;16:49:35;-90;23.8547841874835;Far
20.0;16:49:36;-91;23.9950583710848;Far
20.0;16:49:37;-89;23.8863015380171;Far
20.0;16:49:38;-89;23.7850447771115;Far
20.0;16:49:39;-90;23.8111364442068;Far
20.0;16:49:40;-90;23.8357997958598;Far
20.0;16:49:41;-90;23.8808801862459;Far
20.0;16:49:42;-90;23.920854329194;Far
20.0;16:49:43;-91;24.0480762553775;Far
20.0;16:49:44;-90;24.1633304013297;Far
20.0;16:49:45;-91;24.2682872656339;Far
20.0;16:49:46;-92;24.5231578193501;Far
20.0;16:49:47;-92;24.8342678721394;Far
20.0;16:49:48;-91;25.0526418559736;Far
20.0;16:49:49;-90;25.1031086456905;Far
20.0;16:49:50;-89;24.9812468024638;Far
20.0;16:49:51;-88;24.7793647726247;Far
20.0;16:49:52;-89;24.6842233613084;Far
20.0;16:49:53;-92;24.8241930894768;Far
20.0;16:49:54;-95;25.1248739052133;Far
20.0;16:49:55;-89;25.0178429100243;Far
20.0;16:49:56;-92;25.1531826369964;Far
20.0;16:49:57;-94;25.4047147358952;Far
20.0;16:49:58;-91;25.4618234693177;Far
20.0;16:49:59;-89;25.3429982230881;Far
20.0;16:50:00;-88;25.1247313119401;Far
20.0;16:50:01;-89;25.0174385093648;Far
20.0;16:50:02;-88;24.8126655236138;Far
20.0;16:50:03;-88;24.6161874050141;Far
20.0;16:50:04;-88;24.2511422518052;Far
20.0;16:50:05;-89;24.0114614568196;Far
20.0;16:50:06;-89;23.8793357131785;Far
20.0;16:50:07;-89;23.7572293576742;Far
20.0;16:50:08;-89;23.6440172980773;Far
20.0;16:50:09;-90;23.6098162733281;Far
20.0;16:50:10;-89;23.5777462878736;Far
20.0;16:50:11;-87;23.3135520196998;Far
20.0;16:50:12;-87;22.9118310085443;Far
20.0;16:50:13;-89;22.6954485838327;Far
