proximityRef;timestamp;rssi;accuracy;proximity
0.5;16:28:15;-58;0.493398635152104;Near
0.5;16:28:16;-57;0.438934314186751;Near
0.5;16:28:17;-58;0.429428260410114;Near
0.5;16:28:18;-59;0.437955902559923;Near
0.5;16:28:19;-58;0.430764622807472;Near
0.5;16:28:20;-58;0.42579102426633;Near
0.5;16:28:21;-59;0.433055967449537;Near
0.5;16:28:22;-59;0.438806995978071;Near
0.5;16:28:23;-59;0.443420745394687;Near
0.5;16:28:24;-59;0.447156078023123;Near
0.5;16:28:25;-59;0.450201209479994;Near
0.5;16:28:26;-59;0.45268793780175;Near
0.5;16:28:27;-59;0.454723466952795;Near
0.5;16:28:28;-59;0.456394926599809;Near
0.5;16:28:29;-58;0.446989775812499;Near
0.5;16:28:30;-58;0.439545256419921;Near
0.5;16:28:31;-58;0.433610618897435;Near
0.5;16:28:32;-58;0.428842005777192;Near
0.5;16:28:33;-59;0.434838468246289;Near
0.5;16:28:34;-59;0.439870659961833;Near
0.5;16:28:35;-59;0.444079963169515;Near
0.5;16:28:36;-59;0.447578586199946;Near
0.5;16:28:37;-59;0.450478152630274;Near
0.5;16:28:38;-59;0.452873565283906;Near
0.5;16:28:39;-59;0.454854981228854;Near
0.5;16:28:40;-59;0.456491477272021;Near
0.5;16:28:41;-59;0.457840826709707;Near
0.5;16:28:42;-59;0.458953511954782;Near
0.5;16:28:43;-59;0.459869445391908;Near
0.5;16:28:44;-58;0.449814791126637;Near
0.5;16:28:45;-58;0.441846738323855;Near
0.5;16:28:46;-59;0.445675683287811;Near
0.5;16:28:47;-59;0.448874639391597;Near
0.5;16:28:48;-60;0.461157428169012;Near
0.5;16:28:49;-60;0.471736750998152;Near
0.5;16:28:50;-60;0.480743858013682;Near
0.5;16:28:51;-59;0.477741019997959;Near
0.5;16:28:52;-59;0.475301439157952;Near
0.5;16:28:53;-59;0.473314944785831;Near
0.5;16:28:54;-59;0.471686414726066;Near
0.5;16:28:55;-59;0.470351483024894;Near
0.5;16:28:56;-59;0.469255876409608;Near
0.5;16:28:57;-59;0.468354909589883;Near
0.5;16:28:58;-60;0.477744310724363;Near
0.5;16:28:59;-59;0.475314631502857;Near
0.5;16:29:00;-59;0.473328683728034;Near
0.5;16:29:01;-59;0.471696577888942;Near
0.5;16:29:02;-59;0.470361761921429;Near
0.5;16:29:03;-58;0.45820935412219;Near
0.5;16:29:04;-58;0.448604079237158;Near
0.5;16:29:05;-58;0.440938058658499;Near
0.5;16:29:06;-58;0.43478423072081;Near
0.5;16:29:07;-59;0.439769569832076;Near
0.5;16:29:08;-59;0.443959962290298;Near
0.5;16:29:09;-59;0.447456400561664;Near
0.5;16:29:10;-59;0.450365944129387;Near
0.5;16:29:11;-59;0.452775294568259;Near
0.5;16:29:12;-59;0.454771390394209;Near
0.5;16:29:13;-59;0.45642015675144;Near
0.5;16:29:14;-59;0.457780090123669;Near
