proximityRef;timestamp;rssi;accuracy;proximity
7.0;16:41:42;-79;6.84576003738572;Far
7.0;16:41:43;-79;6.78031225398222;Far
7.0;16:41:44;-88;7.08020670601709;Far
7.0;16:41:45;-79;6.99908528251802;Far
7.0;16:41:46;-79;6.92669796407226;Far
7.0;16:41:47;-79;6.86168403081565;Far
7.0;16:41:48;-78;6.74061435557041;Far
7.0;16:41:49;-75;6.4113379444851;Far
7.0;16:41:50;-74;6.05177108962558;Far
7.0;16:41:51;-74;5.75093317858732;Far
7.0;16:41:52;-74;5.49513794940365;Far
7.0;16:41:53;-74;5.27470983102649;Far
7.0;16:41:54;-74;5.08258550825697;Far
7.0;16:41:55;-74;4.91365292893041;Far
7.0;16:41:56;-74;4.76389373887349;Far
7.0;16:41:57;-75;4.67713100442369;Far
7.0;16:41:58;-75;4.59777587254287;Far
7.0;16:41:59;-77;4.60027365304639;Far
7.0;16:42:00;-81;4.71079930333362;Far
7.0;16:42:01;-81;4.82029219721623;Far
7.0;16:42:02;-79;4.87571039200379;Far
7.0;16:42:03;-76;4.82151664080086;Far
7.0;16:42:04;-76;4.77150890377006;Far
7.0;16:42:05;-76;4.72526505219269;Far
7.0;16:42:06;-75;4.64015778992565;Far
7.0;16:42:07;-75;4.56257076335382;Far
7.0;16:42:08;-76;4.53147389485629;Far
7.0;16:42:09;-76;4.50249129220893;Far
7.0;16:42:10;-78;4.54171736127973;Far
7.0;16:42:11;-78;4.57933950643635;Far
7.0;16:42:12;-78;4.61537972912522;Far
7.0;16:42:13;-79;4.67917043318135;Far
7.0;16:42:14;-79;4.74084546838731;Far
7.0;16:42:15;-75;4.65287450113138;Far
7.0;16:42:16;-76;4.6147962262484;Far
7.0;16:42:17;-79;4.67868452567054;Far
7.0;16:42:18;-79;4.74041914629908;Far
7.0;16:42:19;-79;4.79995311285162;Far
7.0;16:42:20;-79;4.85725820941969;Far
7.0;16:42:21;-78;4.88009371073862;Far
7.0;16:42:22;-78;4.90173593341315;Far
7.0;16:42:23;-79;4.95492025847598;Far
7.0;16:42:24;-78;4.97264363409812;Far
7.0;16:42:25;-78;4.98940362377895;Far
7.0;16:42:26;-77;4.96763749319467;Far
7.0;16:42:27;-75;4.85920254444286;Far
7.0;16:42:28;-75;4.76135210866641;Far
7.0;16:42:29;-76;4.715680539533;Far
7.0;16:42:30;-76;4.67341624453983;Far
7.0;16:42:31;-76;4.63424575969925;Far
7.0;16:42:32;-75;4.55679300336455;Far
7.0;16:42:33;-75;4.48603386774892;Far
7.0;16:42:34;-75;4.42121975184278;Far
7.0;16:42:35;-75;4.36168817142082;Far
7.0;16:42:36;-75;4.30690871997075;Far
7.0;16:42:37;-75;4.25641278357998;Far
7.0;16:42:38;-73;4.12517729910973;Far
7.0;16:42:39;-72;3.96129651058751;Far
7.0;16:42:40;-72;3.81766285357889;Far
7.0;16:42:41;-73;3.7323911964522;Far
