proximityRef;timestamp;rssi;accuracy;proximity
1.0;16:29:33;-64;0.930787756979505;Near
1.0;16:29:34;-62;0.826127141891168;Near
1.0;16:29:35;-61;0.73656045931919;Near
1.0;16:29:36;-64;0.773143804655507;Near
1.0;16:29:37;-64;0.79775716015542;Near
1.0;16:29:38;-64;0.814578320622537;Near
1.0;16:29:39;-64;0.826563338787048;Near
1.0;16:29:40;-64;0.835578964683447;Near
1.0;16:29:41;-64;0.842622651439699;Near
1.0;16:29:42;-64;0.848276551022709;Near
1.0;16:29:43;-64;0.852910205495266;Near
1.0;16:29:44;-64;0.856762026526921;Near
1.0;16:29:45;-64;0.859999402716139;Near
1.0;16:29:46;-63;0.846832245782641;Near
1.0;16:29:47;-65;0.865208447714849;Near
1.0;16:29:48;-65;0.881507635727549;Near
1.0;16:29:49;-65;0.895915155710021;Near
1.0;16:29:50;-65;0.9086198195691;Near
1.0;16:29:51;-65;0.919815303899142;Near
1.0;16:29:52;-65;0.92966405528222;Near
1.0;16:29:53;-64;0.922823004702407;Near
1.0;16:29:54;-65;0.932206262905177;Near
1.0;16:29:55;-66;0.954493580548536;Near
1.0;16:29:56;-65;0.960134647450343;Near
1.0;16:29:57;-63;0.93142095069573;Near
1.0;16:29:58;-61;0.869634660211446;Near
1.0;16:29:59;-62;0.839639847736506;Near
1.0;16:30:00;-66;0.869271882530468;Near
1.0;16:30:01;-65;0.884429504918762;Near
1.0;16:30:02;-65;0.898018342512396;Near
1.0;16:30:03;-65;0.91014438372952;Near
1.0;16:30:04;-61;0.852515661240535;Near
1.0;16:30:05;-60;0.788768536640413;Near
1.0;16:30:06;-60;0.7400318931811;Near
1.0;16:30:07;-60;0.701748001422279;Near
1.0;16:30:08;-60;0.671111189211494;Near
1.0;16:30:09;-60;0.646287106291063;Near
1.0;16:30:10;-60;0.626005656843875;Near
1.0;16:30:11;-61;0.621968584019042;Near
1.0;16:30:12;-61;0.618520416862144;Near
1.0;16:30:13;-61;0.615578053078904;Near
1.0;16:30:14;-61;0.61308072123735;Near
1.0;16:30:15;-60;0.598252568101897;Near
1.0;16:30:16;-60;0.58614364154711;Near
1.0;16:30:17;-60;0.576201233141476;Near
1.0;16:30:18;-60;0.567987106544951;Near
1.0;16:30:19;-59;0.548614338781571;Near
1.0;16:30:20;-59;0.533142119147487;Near
1.0;16:30:21;-64;0.56933293229163;Near
1.0;16:30:22;-60;0.562150996559872;Near
1.0;16:30:23;-60;0.556259412973921;Near
1.0;16:30:24;-60;0.551402926084826;Near
1.0;16:30:25;-60;0.547389771435029;Near
1.0;16:30:26;-60;0.544055831788439;Near
1.0;16:30:27;-60;0.54128733346827;Near
1.0;16:30:28;-60;0.53898567420916;Near
1.0;16:30:29;-60;0.537072636787866;Near
1.0;16:30:30;-60;0.535477122670209;Near
1.0;16:30:31;-60;0.534147981510609;Near
1.0;16:30:32;-60;0.533041242812512;Near
