proximityRef;timestamp;rssi;accuracy;proximity
9.0;16:44:41;-87;9.2965067329689;Far
9.0;16:44:42;-86;9.61272520437236;Far
9.0;16:44:43;-85;9.82340181358347;Far
9.0;16:44:44;-85;10.01250257257;Far
9.0;16:44:45;-84;10.1021948670143;Far
9.0;16:44:46;-84;10.1824333363613;Far
9.0;16:44:47;-85;10.3304949322795;Far
9.0;16:44:48;-84;10.3918866234757;Far
9.0;16:44:49;-83;10.3665223209668;Far
9.0;16:44:50;-83;10.3436729859631;Far
9.0;16:44:51;-82;10.238815362951;Far
9.0;16:44:52;-83;10.2249813622452;Far
9.0;16:44:53;-84;10.2818420129032;Far
9.0;16:44:54;-86;10.4502027409248;Far
9.0;16:44:55;-87;10.6594390529563;Far
9.0;16:44:56;-88;10.9048135926221;Far
9.0;16:44:57;-87;11.0982833751489;Far
9.0;16:44:58;-86;11.2335050666968;Far
9.0;16:44:59;-86;11.3626802308316;Far
9.0;16:45:00;-85;11.4280942321073;Far
9.0;16:45:01;-85;11.4900616456068;Far
9.0;16:45:02;-85;11.5488521738135;Far
9.0;16:45:03;-85;11.6046990673533;Far
9.0;16:45:04;-85;11.6577992134295;Far
9.0;16:45:05;-85;11.7083353983908;Far
9.0;16:45:06;-84;11.6928430735411;Far
9.0;16:45:07;-84;11.6782247923197;Far
9.0;16:45:08;-86;11.781541325606;Far
9.0;16:45:09;-88;11.974251298342;Far
9.0;16:45:10;-85;12.021600186209;Far
9.0;16:45:11;-84;11.9771514054081;Far
9.0;16:45:12;-85;12.0410589300044;Far
9.0;16:45:13;-86;12.2177460397244;Far
9.0;16:45:14;-84;12.143087573057;Far
9.0;16:45:15;-84;12.0767528030989;Far
9.0;16:45:16;-87;12.3390529271297;Far
9.0;16:45:17;-87;12.5785556143587;Far
9.0;16:45:18;-85;12.6013644956025;Far
9.0;16:45:19;-85;12.6216534281215;Far
9.0;16:45:20;-83;12.4158945107769;Far
9.0;16:45:21;-82;12.1136716919506;Far
9.0;16:45:22;-82;11.8524586422188;Far
9.0;16:45:23;-82;11.6241956978977;Far
9.0;16:45:24;-81;11.3128054894493;Far
9.0;16:45:25;-81;11.0407889872283;Far
9.0;16:45:26;-82;10.8960283790926;Far
9.0;16:45:27;-81;10.6742971602976;Far
9.0;16:45:28;-82;10.5617429236918;Far
9.0;16:45:29;-82;10.4588154965318;Far
9.0;16:45:30;-83;10.4356645870015;Far
9.0;16:45:31;-83;10.4140460032822;Far
9.0;16:45:32;-83;10.3938149623321;Far
9.0;16:45:33;-83;10.3748422822773;Far
9.0;16:45:34;-83;10.3570207568819;Far
9.0;16:45:35;-83;10.3402450652919;Far
9.0;16:45:36;-84;10.3823695692439;Far
9.0;16:45:37;-84;10.422560790946;Far
9.0;16:45:38;-84;10.4609281468067;Far
9.0;16:45:39;-84;10.4975695106742;Far
9.0;16:45:40;-84;10.5325848916493;Far
