timestamp;particleWeightSum;particleDiversity;measurementCount
78.1569540500641;102.32;0.48;0
78.1599310040474;103.085;0.48;0
78.1628580093384;103.23;0.49;0
78.1657440066338;99.28;0.47;0
78.1687780022621;95.16;0.495;0
78.1716430187225;97.85;0.495;0
78.1744820475578;103.32;0.51;0
78.1773500442505;93.37;0.5;0
78.1802100539207;99.765;0.495;0
78.183041036129;97.64;0.475;0
78.1859300136566;97.9;0.49;0
78.1887870430946;97.675;0.48;0
78.1916390061378;102.445;0.475;0
78.1944850087166;104.24;0.51;0
78.1973700523376;101.2;0.47;0
78.2002789974213;101.435;0.475;0
78.203351020813;108.815;0.47;0
78.2062100172043;99.97;0.465;0
78.209008038044;96.465;0.48;0
78.2117660045624;100.15;0.525;0
78.2144570350647;97.87;0.49;0
78.2179260253906;94.99;0.505;0
78.2208470106125;97.64;0.485;0
78.2237230539322;98.5;0.515;0
78.2266510128975;102.895;0.495;0
78.2295350432396;99.215;0.52;0
81.069021999836;104.81;0.475;0
81.0731280446053;90.5;0.48;0
81.0767240524292;99.89;0.494949494949495;0
81.0797630548477;91.895;0.51530612244898;0
81.082869052887;91.825;0.489583333333333;0
81.0858630537987;96.07;0.485;0
81.0887629985809;100.635;0.49;0
81.0918990373611;95.945;0.49746192893401;0
81.0953360199928;92.09;0.520833333333333;0
81.0990149974823;92.355;0.526011560693642;0
81.102489054203;102.93;0.516666666666667;0
81.1054260134697;102.57;0.49746192893401;0
81.1083980202675;96.905;0.46;0
81.1113810539246;100.46;0.459183673469388;0
81.1144590377808;102.855;0.5;0
81.1173700094223;102.59;0.495;0
81.1203200221062;98.945;0.49;0
81.1233770251274;90.23;0.494845360824742;0
81.1265290379524;98.09;0.528795811518325;0
81.1296550035477;104.81;0.487179487179487;0
81.132739007473;105.075;0.461139896373057;0
81.1365220546722;95.07;0.521052631578947;0
81.1397410035133;96.77;0.544502617801047;0
81.1427110433578;90.38;0.482051282051282;0
81.1456230282784;99.72;0.505;0
81.1485249996185;103.415;0.475;0
81.1515500545502;103.965;0.495;0
81.156054019928;85.65;0.516304347826087;0
81.1596100330353;97.58;0.505102040816326;0
81.1626600027084;110.16;0.482412060301508;0
81.1663230061531;92.025;0.483516483516484;0
81.1693430542946;105.72;0.505;0
81.1727030277252;100.615;0.5;0
81.1757810115814;96.475;0.505050505050505;0
81.1788340210915;98.63;0.474489795918367;0
81.1820880174637;96.525;0.489583333333333;0
81.1860840320587;91.6;0.491620111731844;0
81.1897660493851;82.915;0.517441860465116;0
81.1932980418205;87.875;0.544444444444444;0
81.1966960430145;84.28;0.50561797752809;0
81.1994450092316;94.565;0.51;0
81.20280200243;101.28;0.495;0
81.2057030200958;98.66;0.475;0
81.2087520360947;102.135;0.49;0
81.2117460370064;93.17;0.464646464646465;0
81.2147000432014;96.785;0.47;0
81.2178820371628;101.575;0.538071065989848;0
81.221038043499;96.43;0.494845360824742;0
81.2240450382233;102.02;0.49;0
81.2271030545235;101.775;0.479591836734694;0
81.2300970554352;96.395;0.482412060301508;0
81.2331400513649;99.905;0.489795918367347;0
81.2361710071564;96.35;0.517948717948718;0
81.2390969991684;100.4;0.48;0
81.2420300245285;100.36;0.485;0
81.2449090480804;91.7;0.48;0
81.247750043869;98.705;0.525;0
81.2506410479546;95.205;0.51;0
81.2534680366516;106.21;0.5;0
81.256274998188;98.095;0.485;0
81.2591570019722;102.09;0.51;0
81.2618530392647;101.66;0.505;0
81.2645060420036;104.48;0.48;0
81.2676320075989;92.23;0.5;0
81.2706190347672;97.81;0.505;0
81.2734610438347;104.11;0.47;0
81.2763780355453;93.145;0.515;0
81.279246032238;101.125;0.495;0
81.282144010067;107.76;0.485;0
81.2850280404091;101.545;0.515;0
81.2879690527916;103.835;0.51;0
81.2908419966698;100.64;0.475;0
81.29378002882;86.6;0.5;0
81.2966180443764;104.05;0.52;0
84.131844997406;5.22528324257865;0.495;1
90.0780040025711;1.33191871957771;0.47;1
90.0848250389099;0.287054444818531;0.52;2
90.0911880135536;0.332225541790074;0.455;2
91.0774060487747;0.394622823289207;0.48;2
92.0761010050774;3.66829099489819;0.47;1
93.0765490531921;8.73166486004278;0.46;1
94.0733290314674;19.9392029059306;0.465;1
95.0797460079193;27.1094224474688;0.505;1
103.074029028416;24.7625234455776;0.46;1
104.074198007584;19.3102979471199;0.485;1
105.080003023148;15.6336737279748;0.46;1
106.076122045517;13.8478101853137;0.45;1
107.075882017612;15.1872797810818;0.465;1
108.075211048126;16.1524248195569;0.44;1
109.078767001629;19.8726271436459;0.45;1
111.0764580369;21.2445422506722;0.485;1
111.082073032856;22.7360844549203;0.48;1
112.075733006001;26.3857555225621;0.46;1
119.089375019073;28.6168109062107;0.455;1
119.094482004642;31.5336891275446;0.475;1
119.098614037037;40.6507986798838;0.47;1
119.103449046612;43.3526455594886;0.5;1
119.119785010815;8.03139226343876;0.475;1
119.132102012634;2.3877377539803;0.505;1
122.078434050083;1.8012322049089;0.479381443298969;1
122.092438042164;1.81478186687365;0.523560209424084;1
122.101537048817;2.0868271248798;0.47;1
122.104579031467;97.13;0.49;0
122.107698023319;101.555;0.515;0
124.07261800766;102.195;0.52;0
124.076749026775;98.86;0.505;0
124.080128014088;97.85;0.51;0
124.083020031452;101.87;0.505;0
124.085882008076;101.8;0.485;0
124.088801026344;97.55;0.495;0
124.091693997383;100.305;0.53;0
124.094619035721;97.52;0.5;0
124.09757900238;108.27;0.49;0
124.100477039814;101.285;0.5;0
124.103492021561;92.085;0.52;0
124.106361031532;100.835;0.465;0
124.109232008457;105.13;0.505;0
124.112076997757;97.18;0.51;0
124.114895999432;101.775;0.475;0
124.117736041546;100.52;0.48;0
124.12073302269;99.355;0.525;0
124.123730003834;96.75;0.52;0
124.126593053341;103.425;0.5;0
124.129386007786;99.63;0.465;0
124.132177054882;103.705;0.46;0
124.13494604826;95.79;0.49;0
124.13766503334;99.11;0.5;0
124.140634000301;104.68;0.48;0
124.143967032433;104.165;0.49;0
124.14692401886;100.43;0.485;0
124.149846017361;94.16;0.5;0
124.152725040913;100.835;0.475;0
124.155805051327;99.455;0.495;0
124.158688008785;100.88;0.49;0
124.161586046219;101.16;0.515;0
124.164423048496;97.35;0.485;0
127.072336018085;104.0;0.485;0
127.076522052288;102.28;0.525;0
127.079987049103;100.575;0.475;0
127.082849025726;98.83;0.495;0
127.085700035095;102.325;0.525;0
127.088725030422;96.505;0.5;0
127.091928005219;98.15;0.485;0
127.09478700161;97.25;0.505;0
167.087344050407;0.277415660391829;0.521505376344086;1
170.080054998398;0.356190544522442;0.505102040816326;1
170.096964001656;0.28355286681067;0.51;1
170.126550018787;0.295197763352022;0.47;1
172.083745002747;0.137412824210686;0.47;1
172.093496024609;0.15327941361713;0.495;1
175.079727053642;0.479135041244743;0.47;1
175.096320033073;0.213958162237552;0.385;2
175.112698018551;0.143124183210538;0.38;2
178.077961027622;0.00831370700607132;0.435;2
179.089307010174;0.010309332443552;0.435;2
180.089263021946;0.0119025893674827;0.47;2
181.091349005699;0.00904085088328109;0.49;2
182.083925008774;0.0324133030233696;0.455;1
183.077945053577;0.0347376480962359;0.49;1
184.084211051464;0.0352330337130211;0.48;1
187.087146997452;0.0403293638521325;0.475;1
187.091958045959;0.042673719379913;0.485;1
187.096714019775;0.0458569007545631;0.485;1
188.085934996605;0.0450074137930478;0.445;1
189.087239027023;0.0461343981063296;0.475;1
190.081748008728;0.0494862965547066;0.495;1
191.080140054226;0.0578895056924704;0.445;1
192.08287602663;0.0724374023523546;0.485;1
