timestamp;particleWeightSum;particleDiversity;measurementCount
3.11624997854233;2.58387153397859;0.17;2
3.12239998579025;6.00435464563251;0.465;2
3.1281830072403;6.79584844566084;0.495;2
4.11534196138382;8.91371666179051;0.47;2
5.1090059876442;10.7005242607426;0.48;2
6.11587798595428;13.3742515041025;0.475;2
7.10583800077438;14.1131287508514;0.475;2
8.11791396141052;11.6435290838286;0.505;2
9.10846799612045;7.12557584210983;0.48;2
10.108353972435;4.21787019496983;0.475;2
14.1178500056267;3.87780120254217;0.5;2
14.124125957489;3.88005472872834;0.455;2
14.1296769976616;5.66588988292333;0.505;2
14.135136961937;7.07443261175069;0.49;2
15.1109429597855;0.194031339981511;0.485;3
16.1186800003052;0.159803927896186;0.435;3
17.1098549962044;0.207690260499684;0.445;3
18.1188859939575;0.124524231884973;0.43;3
19.1102960109711;0.0580051807918973;0.505;3
20.1121270060539;0.0552626390155545;0.495;3
25.1164149641991;0.0696307662953085;0.475;3
25.1239809989929;0.115993747061222;0.475;3
25.1318889856339;0.0447858686866106;0.51;3
25.140074968338;0.0189579025128656;0.51;3
25.1475169658661;0.0153952232918446;0.435;3
26.1285799741745;0.0203078269383017;0.48;3
27.1098719835281;0.0158476160699944;0.46;3
28.1134290099144;0.0152815718901132;0.485;3
29.1129789948463;0.0106762197813278;0.48;3
30.1123380064964;0.0114690103421621;0.465;3
36.1096109747887;0.00931073261827123;0.44;3
36.1286799907684;0.00220387553377403;0.225;3
36.1704189777374;0.00324769484376937;0.19;3
36.1936519742012;0.00428755035993695;0.23;3
36.266617000103;0.00510997618715715;0.205;3
36.3146359920502;0.00535261905625744;0.2;3
37.1123479604721;0.00914895867788869;0.205;3
38.1230799555779;0.0192036721035115;0.190954773869347;3
39.1151099801064;0.0781110552779196;0.385;3
40.1219199895859;0.12537713872578;0.445;3
47.1226329803467;0.264066614594259;0.425;3
47.1282950043678;10.2978475218988;0.48;2
47.1336289644241;11.4963559513517;0.435;2
47.139258980751;14.2063299239629;0.43;2
47.1451370120049;10.2564185567204;0.45;2
47.1507349610329;1.09404649944721;0.385;2
47.1563580036163;0.105183228963562;0.405;2
48.1099629998207;2.92913445424502;0.43;1
49.1107679605484;5.10761528971581;0.445;1
50.1146699786186;12.8829846927488;0.42;1
51.1097449660301;27.4353616742383;0.435;1
57.1063680052757;36.6262471238309;0.485;1
57.1115159988403;46.3954148938035;0.425;1
57.115649998188;53.4074169938818;0.49;1
57.1197949647903;50.401303359577;0.49;1
57.1242290139198;34.8151904298737;0.44;1
57.1285889744759;17.6021641542175;0.455;1
58.1119269728661;15.2953856363098;0.42;1
59.111231982708;8.66644305639486;0.42;1
90.1237570047379;0.042037186252524;0.525;1
90.1290429830551;0.0297569403318266;0.49;1
90.1334129571915;0.0265925696241616;0.495;1
90.1381239891052;0.0170561698112042;0.485;1
90.1426329612732;0.0152284908697555;0.475;1
90.1471509933472;0.0164564915046377;0.49;1
90.1516979932785;0.0177250371244538;0.495;1
90.15661495924;0.0116261652021266;0.475;1
90.1611129641533;0.0119878446194507;0.53;1
91.1112399697304;0.00965595997239402;0.495;1
92.1173269748688;0.788218297619683;0.0904522613065327;2
93.1260439753532;5.38024592909123;0.445;2
94.1174469590187;5.21236893450633;0.465;2
95.1243189573288;3.01429427189674;0.42;2
96.1167370080948;3.41649487865056;0.385;2
97.1249560117722;6.01151291384409;0.465;2
98.112645983696;7.50103001271278;0.475;2
101.114349961281;7.61544153966248;0.485;2
101.120806992054;8.92237722438524;0.475;2
101.126884996891;8.05285446827311;0.47;2
102.117065966129;6.50288121114171;0.49;2
103.124939978123;6.72812842406161;0.46;2
104.117202997208;7.60962639509568;0.465;2
105.122708976269;8.16275708505687;0.485;2
106.113946974277;9.86653506075775;0.46;2
107.114711999893;9.7275771496173;0.505;2
108.113151967525;40.4066273234;0.43;1
111.112269997597;50.5459427851335;0.485;1
111.11786699295;48.8314751994518;0.49;1
111.122547984123;54.2726971666347;0.495;1
112.114425003529;51.0878014449481;0.43;1
113.117911994457;10.5738330712023;0.475;2
114.116970956326;11.2442377798161;0.49;2
115.119041979313;9.37147367548887;0.48;2
116.126374006271;9.30919857359;0.495;2
117.118501007557;7.78397244202722;0.49;2
118.118574976921;7.01023364311931;0.495;2
119.123030006886;7.28237637042357;0.51;2
122.11778897047;7.94849160101089;0.515;2
122.124379992485;8.65211925809361;0.445;2
122.130405962467;9.24517965563067;0.485;2
123.118474006653;7.06138050569385;0.515;2
124.114342987537;6.14313321584419;0.5;2
133.127640008926;7.04433432679963;0.48;2
133.133848011494;7.49704917301574;0.475;2
133.139998972416;6.88122233534573;0.495;2
133.145916998386;6.1093664981559;0.465;2
133.152083992958;5.30419435669989;0.465;2
133.158335983753;3.31781474445288;0.465;2
133.164243996143;2.05788558887024;0.495;2
133.170309960842;2.47112344850297;0.465;2
133.176690995693;3.67362129030365;0.475;2
134.121095955372;6.49467862339926;0.445;2
135.128627955914;11.2652792310876;0.45;2
136.118577957153;39.0695569795048;0.465;1
137.118360996246;29.4380158001103;0.485;1
138.117145955563;24.0308480196289;0.475;1
155.117883980274;0.195833924601588;0.465;1
155.123145997524;0.129925863377117;0.485;1
155.127384960651;0.0865529685970436;0.5;1
155.131707966328;0.0786615041779393;0.465;1
155.136403977871;0.0971645810513926;0.5;1
155.140908956528;0.149356587936767;0.515;1
156.119906961918;0.272015301764151;0.51;1
165.131834983826;0.000121461871055843;0.48;2
165.1374309659;0.220474444924735;0.305;1
165.142103970051;11.768700631103;0.27;1
165.146703958511;32.9165869044131;0.425;1
165.151583969593;41.5833032982401;0.46;1
165.156597971916;41.7107246516952;0.475;1
166.117985963821;41.3485242513855;0.44;1
167.122447967529;37.1065959028904;0.465;1
168.125582993031;31.6243086162605;0.455;1
169.120126962662;34.7398899064191;0.455;1
176.131190001965;27.6434203222685;0.405;1
176.136815011501;38.4304085692964;0.385;1
176.141664981842;24.8317126994224;0.36;1
176.147762000561;2.34224962088175;0.325;2
176.154278993607;6.10161449640529;0.31;2
176.160371005535;16.4061474290972;0.395;2
176.166435956955;8.51566561891428;0.396984924623116;2
177.116506993771;5.14050451401767;0.395;2
178.121156990528;0.0437932892699828;0.257575757575758;3
179.122505009174;0.0602502586804837;0.315;3
180.135470986366;0.023237304480696;0.355;3
181.130488991737;0.00573565710920525;0.38;3
184.132539987564;0.00350707648511175;0.03;3
184.140783965588;0.0118518808219891;0.03;3
184.148168981075;0.235919005839403;0.35;3
187.132259011269;0.194985547735663;0.42;3
187.140102982521;0.184161724758105;0.407035175879397;3
187.147583007812;0.148060365055428;0.395;3
188.133578002453;0.126577175915946;0.415;3
189.13569098711;0.124941616952566;0.447236180904523;3
190.129831969738;0.155332983687916;0.445;3
191.125548005104;0.173074590744068;0.44;3
192.126926958561;0.182277660194335;0.482412060301508;3
193.134243011475;0.108711295940406;0.386934673366834;3
194.128517985344;0.0808829705671578;0.395;3
195.126501977444;0.0592905845329908;0.41;3
