timestamp;particleWeightSum;particleDiversity;measurementCount
90.1291210055351;0.0271072048018345;0.465;1
90.1337070465088;0.0208182347654827;0.49;1
90.1381860375404;0.0153746732878708;0.49;1
90.1429530382156;0.0139069232897933;0.465;1
90.1475819945335;0.0147745645538147;0.505;1
90.1521480083466;0.0152104915751459;0.52;1
90.1566860079765;0.0113917914011293;0.46;1
90.1612340211868;0.0107050511112837;0.495;1
91.111487030983;0.00919655221961645;0.505;1
92.1180520057678;3.43187867643739e-05;0.485;2
93.1261250376701;3.39427054524753e-05;0.49;2
94.1175060272217;3.48003666849492e-05;0.48;2
95.1239719986916;4.8634971016215e-05;0.465;2
96.1172770261765;7.70380965492163e-05;0.47;2
97.1253499984741;7.35921120605402e-05;0.465;2
98.1141960024834;8.49880893051652e-05;0.5;2
101.114915013313;8.55323551371967e-05;0.47;2
101.12144100666;8.47468037891461e-05;0.44;2
101.127703011036;7.5667611281621e-05;0.49;2
102.117035031319;6.55663842181073e-05;0.48;2
103.125230014324;6.16761782606017e-05;0.43;2
104.117193996906;7.72761325137839e-05;0.47;2
105.123511016369;0.00010137047640689;0.455;2
106.116149008274;0.000118729182607039;0.495;2
107.117018043995;0.000148923361720698;0.5;2
108.115164995193;0.017469364569449;0.505;1
111.112877011299;0.0178139630170393;0.48;1
111.118448019028;0.0173983918197235;0.49;1
111.12293201685;0.0177666181500162;0.495;1
112.114826023579;0.0180887944839587;0.48;1
113.118515014648;0.000226243638981025;0.47;2
114.116800010204;0.000277406662962621;0.47;2
115.120046019554;0.000263764274569704;0.505;2
116.126209020615;0.000241020732276118;0.445;2
117.118916034698;0.000309313940256906;0.47;2
118.11929500103;0.000358390483078152;0.48;2
119.123158037663;0.000429921537824637;0.465;2
122.117811024189;0.000470427170197403;0.475;2
122.124352991581;0.000477455887328672;0.495;2
122.130584001541;0.000668120189320338;0.425;2
123.118791997433;0.000362553805219486;0.47;2
124.114475011826;0.000333300287663462;0.475;2
133.128899991512;0.000427355980886944;0.45;2
133.135399997234;0.000515392283432918;0.48;2
133.141632020473;0.000559147590307606;0.485;2
133.147738993168;0.000572590322316202;0.5;2
133.153833031654;0.000670361325490392;0.47;2
133.160306036472;0.000324342669104091;0.48;2
133.16631603241;0.00017530613300665;0.455;2
133.172370016575;0.00023939439909372;0.475;2
133.178786993027;0.000296086620120186;0.46;2
134.121513009071;0.000714780559928925;0.47;2
135.12937104702;0.00226119593220621;0.45;2
136.119913995266;0.0917033232084428;0.48;1
137.118986010551;0.133562705977659;0.5;1
138.119722008705;0.176215912301082;0.48;1
154.121731042862;1.73291976341717;0.5;1
154.127138018608;1.28612418116918;0.46;1
154.131565034389;1.41093777107947;0.4;1
154.135926008224;2.34085395914094;0.435;1
154.140545010567;4.52879000982545;0.44;1
155.118688046932;9.6416195547922;0.435;1
156.120061993599;18.7472010244703;0.44;1
165.133235037327;0.160947041040416;0.475;2
165.138406038284;0.337065500350296;0.53;1
165.143299996853;0.176754873463106;0.495;1
165.148070991039;0.112268604637145;0.485;1
165.15281701088;0.0957393349037992;0.505;1
165.157645046711;0.0680667574081745;0.495;1
166.117918014526;0.0611577098425325;0.47;1
167.123027026653;0.0565399486048527;0.48;1
168.129191994667;0.0394735669581842;0.5;1
169.120570003986;0.0347357134327854;0.485;1
176.132019042969;0.0222125080327627;0.51;1
176.137592017651;0.0213235902851328;0.495;1
176.142202019691;0.0140293176191607;0.485;1
176.148542046547;0.000225063386441371;0.475;2
176.154872000217;0.000293134703083184;0.485;2
176.161176025867;0.000355192774019214;0.44;2
176.167379021645;0.000466062461020776;0.41;2
177.117013990879;0.000839591262197241;0.435;2
178.121901035309;9.26083638522692e-05;0.41;3
179.121909022331;0.000271847528260099;0.43;3
180.135599017143;0.000408198535863357;0.405;3
181.131395041943;0.000199388299071575;0.43;3
184.132806003094;8.54934172445002e-05;0.51;3
184.140646994114;5.13199265878031e-05;0.47;3
184.148185014725;5.42130712529918e-05;0.48;3
187.132384002209;6.7668382038127e-05;0.47;3
187.140066027641;0.00010089746133378;0.465;3
187.147467017174;0.000115329128069625;0.425;3
188.132752001286;0.000145446508298149;0.43;3
189.134886026382;0.000204976440069284;0.46;3
190.129759013653;0.00026830650972528;0.475;3
191.125246047974;0.000335394550250737;0.45;3
192.125634014606;0.000414532746712266;0.455;3
193.133936047554;0.000257065377466428;0.46;3
194.128215014935;0.000176163752256101;0.455;3
195.125636041164;0.000122473131700689;0.46;3
